"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1738758";"ONVANSERTIB";"2.0";"532.53";"1";"1.92";"NMS-P937";"CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1";"Activity";"'='";"120.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5681699";"Inhibition of N-terminal His6-tagged recombinant mouse Abl (27 to 1123 residues) expressed in baculovirus infected Sf21 cells assessed as residual activity at 0.1 uM relative to control";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"Sf21";"None";"EFO_ID: EFO:0002618 | EFO_TERM: pancreatic carcinoma | EFO_ID: EFO:0005952 | EFO_TERM: non-hodgkins lymphoma | EFO_ID: EFO:1001950 | EFO_TERM: colon carcinoma | EFO_ID: EFO:0001663 | EFO_TERM: prostate carcinoma | EFO_ID: MONDO:0008170 | EFO_TERM: ovarian cancer | EFO_ID: EFO:0005950 | EFO_TERM: head and neck neoplasia | EFO_ID: EFO:1000595 | EFO_TERM: thyroid gland undifferentiated (anaplastic) carcinoma";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL5678806";"72";"Chemical Probe data from Scientific Literature";"Mol Cancer Ther";"2012";"None";"DOSE = 0.1 microM";"";"";"120.0"
"CHEMBL1213975";"";"None";"474.57";"0";"3.62";"10, Gleevavar-Urea";"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1";"IC50";"'='";"572.4";"nM";"6.24";"";"";"UO_0000065";"13.15";"0.24";"2.62";"6.32";"0";"CHEMBL1220002";"Inhibition of mouse recombinant N-terminal His6-tagged Abl by radiometric kinase assay";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1212849";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"572.4"
"CHEMBL143090";"";"None";"189.04";"0";"2.76";"3";"O=C(CCl)c1ccc(Cl)cc1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1803569";"Inhibition of mouse recombinant Abl expressed in Escherichia coli assessed as phosphopoly Gt formation using poly Gt as substrate at 10 uM by fluorescence polarization method";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1800071";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL142824";"";"None";"213.07";"0";"2.57";"6";"Cc1ccc(C(=O)CBr)cc1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1803569";"Inhibition of mouse recombinant Abl expressed in Escherichia coli assessed as phosphopoly Gt formation using poly Gt as substrate at 10 uM by fluorescence polarization method";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1800071";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"10.0"
"CHEMBL1258010";"";"None";"339.28";"0";"2.46";"21a-I";"OCCn1ncc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc21";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261022";"Inhibition of Bcr-Abl E505K mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"E505K";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1257546";"";"None";"395.37";"0";"2.13";"9,BV02";"Cc1c(NC(=O)c2c(C(=O)O)cccc2C(=O)O)c(=O)n(-c2ccccc2)n1C";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1261128";"Induction of nuclear translocation of cAbl of mouse BA/F3 cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255204";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307634";"";"";"Active";""
"CHEMBL1257546";"";"None";"395.37";"0";"2.13";"9,BV02";"Cc1c(NC(=O)c2c(C(=O)O)cccc2C(=O)O)c(=O)n(-c2ccccc2)n1C";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1261130";"Induction of translocation of cAbl in to mitochondria of mouse BA/F3 cells assessed as caspase 8 cleavage";"B";"BAO_0000252";"mitochondrion format";"Mus musculus";"None";"None";"BaF3";"Mitochondria";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255204";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307634";"";"";"Active";""
"CHEMBL521949";"";"None";"449.87";"1";"5.71";"13";"O=C(Nc1ccccc1Cl)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1";"Activity";"'='";"76.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL969663";"Inhibition of mouse ABL at 1 uM assessed as residual enzyme activity";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1138512";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"76.0"
"CHEMBL483847";"";"None";"374.32";"0";"3.88";"1";"NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261018";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1257783";"";"None";"407.40";"0";"3.41";"16c";"FC(F)(F)Oc1ccc(Nc2ncnc3c2ccn3CCN2CCOCC2)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261018";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1258010";"";"None";"339.28";"0";"2.46";"21a-I";"OCCn1ncc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc21";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261018";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL483847";"";"None";"374.32";"0";"3.88";"1";"NC(=O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261022";"Inhibition of Bcr-Abl E505K mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"E505K";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL4287412";"";"None";"366.90";"1";"5.37";"4g";"CCc1cccc(-c2nn3c(c2-c2ccnc(Cl)c2)C(C)C(C)(C)C3)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4270676";"Inhibition of mouse ABL expressed in Sf9 insect cells using GGEAIYAAPFKK as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4270481";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"100.0"
"CHEMBL4287261";"";"None";"328.42";"0";"4.63";"4m";"CC1c2c(-c3ccncc3)c(-c3ccccc3C#N)nn2CC1(C)C";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"15.10";"0.27";"0.33";"9.10";"0";"CHEMBL4270676";"Inhibition of mouse ABL expressed in Sf9 insect cells using GGEAIYAAPFKK as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4270481";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"11.0"
"CHEMBL5416410";"DASATINIB";"4.0";"506.03";"0";"3.31";"3";"Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2318540";"Inhibition of BCR-ABL T315I mutant-mediated STAT5 phosphorylation in mouse BA/F3 cells after 4 hrs by Western blotting analysis";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311339";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307634";"";"";"Not active";""
"CHEMBL255863";"NILOTINIB";"4.0";"529.53";"2";"6.36";"2";"Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2318541";"Inhibition of BCR-ABL T315I mutant-mediated CRK1 phosphorylation in mouse BA/F3 cells after 4 hrs by Western blotting analysis";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311339";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307634";"";"";"Not active";""
"CHEMBL343821";"";"None";"195.07";"0";"2.82";"18";"O=C(CCl)c1cscc1Cl";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL143743";"";"None";"251.13";"0";"2.90";"25";"Cc1sc(C(=O)CCl)cc1C(=O)CCl";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL140045";"";"None";"195.07";"0";"2.82";"29";"O=C(CCl)c1ccc(Cl)s1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL341655";"";"None";"202.66";"0";"2.37";"34";"CC(=O)c1csc(C(=O)CCl)c1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL4210744";"";"None";"440.94";"0";"4.01";"14";"COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"12.98";"0.25";"1.71";"6.45";"0";"CHEMBL4179477";"Inhibition of ABL in mouse BAF3 cells assessed as reduction in cell viability after 72 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4177590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"1.9"
"CHEMBL3425671";"";"None";"482.97";"0";"4.38";"15";"COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1";"IC50";"'='";"2910.0";"nM";"5.54";"";"";"UO_0000065";"11.46";"0.22";"1.16";"6.03";"0";"CHEMBL4179477";"Inhibition of ABL in mouse BAF3 cells assessed as reduction in cell viability after 72 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4177590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"2.91"
"CHEMBL3605774";"";"None";"516.53";"2";"5.52";"4e";"Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cnc(NC5CC5)nc4)c3)cc(C(F)(F)F)c2)cn1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3607462";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as reduction of STAT5 phosphorylation at 4 to 500 nM after 4 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL3603836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307634";"";"";"Active";""
"CHEMBL1258476";"";"None";"351.33";"0";"4.22";"21j-I";"CC(C)(C)n1ncc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc21";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261018";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1257656";"";"None";"321.26";"0";"3.51";"6a";"FC(F)(F)Oc1ccc(Nc2cc(-c3cn[nH]c3)ncn2)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261018";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1257307";"";"None";"410.38";"0";"3.43";"5g";"NS(=O)(=O)c1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261022";"Inhibition of Bcr-Abl E505K mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"E505K";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL141190";"";"None";"237.11";"0";"2.59";"23";"O=C(CCl)c1csc(C(=O)CCl)c1";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL1689165";"";"None";"538.57";"2";"5.76";"rac-24a";"CC(Oc1cc(-n2cnc3cc(OC4CCN(C)CC4)ccc32)ccc1C(N)=O)c1ccccc1C(F)(F)F";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1693351";"Inhibition of mouse Abl at 2 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1687942";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"Active";""
"CHEMBL3735648";"";"None";"467.61";"1";"5.52";"6";"CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3830424";"Inhibition of N-terminal His6-tagged recombinant mouse ABL (27 to 1123 residues) expressed in insect Sf21 cells using poly(Glu,Tyr)4:1 as substrate incubated for 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"Sf21";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL3826932";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL4106362";"";"";"";"1000.0"
"CHEMBL1257546";"";"None";"395.37";"0";"2.13";"9,BV02";"Cc1c(NC(=O)c2c(C(=O)O)cccc2C(=O)O)c(=O)n(-c2ccccc2)n1C";"Activity";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL1261129";"Induction of translocation of cAbl in to mitochondria of mouse BA/F3 cells";"B";"BAO_0000252";"mitochondrion format";"Mus musculus";"None";"None";"BaF3";"Mitochondria";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255204";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307634";"";"";"Active";""
"CHEMBL3605774";"";"None";"516.53";"2";"5.52";"4e";"Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cnc(NC5CC5)nc4)c3)cc(C(F)(F)F)c2)cn1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3607466";"Inhibition of Bcr-Abl T315I mutant in mouse BA/F3 cells assessed as total protein level of Bcr-Abl at 4 to 500 nM after 4 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL3603836";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"CHEMBL3307634";"";"";"Not active";""
"CHEMBL1257423";"";"None";"418.38";"0";"3.51";"2";"O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1";"EC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1261022";"Inhibition of Bcr-Abl E505K mutant in mouse BA/F3 cells assessed as cell growth inhibition";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"E505K";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1255198";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307634";"";"";"";"10.0"
"CHEMBL1162963";"";"None";"515.62";"1";"4.81";"3";"CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2";"Inhibition";"'='";"98.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL886935";"Inhibition of mouse Abl kinase at 1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1139192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"98.0"
"CHEMBL397771";"";"None";"555.68";"2";"5.74";"9b";"O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1cc(nc(N3CCCC3)c1)CCCn1cc2c2ccccc21";"Inhibition";"'='";"104.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL886935";"Inhibition of mouse Abl kinase at 1 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1139192";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"104.0"
"CHEMBL357136";"";"None";"318.42";"0";"3.69";"31";"O=C(CCl)c1scc(Br)c1Br";"Inhibition";"'<'";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1042449";"Inhibition of mouse recombinant Abl expressed in Escherichia coli at 10 uM by liquid scintillation counting";"B";"BAO_0000019";"assay format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152606";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL941";"IMATINIB";"4.0";"493.62";"0";"4.59";"1";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"Inhibition";"";"";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2318540";"Inhibition of BCR-ABL T315I mutant-mediated STAT5 phosphorylation in mouse BA/F3 cells after 4 hrs by Western blotting analysis";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"BaF3";"None";"";"P00520";"T315I";"CHEMBL3099";"Tyrosine-protein kinase ABL1";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311339";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307634";"";"";"Not active";""
